,Train,Train,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
139,"{'average_loss': 1.4807281001408894, 'task_losses': [0.09728133040014654, 0.6054090209801992, 0.16758996099233628, 0.28336166044076283, 0.27539283156394956], 'task_balanced_accuracies': [0.9513999180925554, 0.5373171390013495, 0.9340609667978739, 0.7942905898126704, 0.7704493087557603], 'task_cross_entropy': [0.09835523654396336, 0.6047834463914236, 0.16305669158697128, 0.2851368489861488, 0.2870446154475212], 'task_cluster_cost': [-0.07844867318868637, -0.04237352838118871, -0.07792752136786779, -0.06439465671777725, -0.06544455647468567], 'task_separation_cost': [0.06625885292887687, 0.041890496710936226, 0.07016006857156754, 0.05983925188581149, 0.05073226903875669], 'task_l1': [0.001010783912303547, 0.0010086369561031461, 0.0010099577236299714, 0.0010106721287593246, 0.00101556241667519], 'task_occ_cost': [0.010105129880830645, 9.997934344103973e-05, 0.01129076696311434, 0.001769545047233502, 0.002044941321170578], 'final_loss': 0.05169330363472303, 'final_balanced_accuracy': 0.981763698630137, 'final_f1': 0.9518072289156626, 'final_precision': 0.9186046511627907, 'final_recall': 0.9875, 'final_auc': 0.981763698630137}",,4.052769131130642,"[0.4001987501978874, 0.5749401648839315, 1.027888258298238, 0.5636841091844771, 0.6551009946399264]","[0.8385341074020319, 0.5285714285714286, 0.6080246913580247, 0.7070868945868946, 0.6516981132075472]","[0.4004170232348972, 0.5739307138654921, 1.0160674651463826, 0.5640322036213345, 0.6616189711623721]","[-0.07599624411927329, -0.04156700397531191, -0.07540715816948149, -0.05972778672973315, -0.05872633515132798]","[0.06644414282507366, 0.041439169396956764, 0.07396318763494492, 0.05683989947040876, 0.04982994620998701]","[0.0010089414427056909, 0.0010086633265018463, 0.0010083800880238414, 0.001008411985822022, 0.0010143830440938473]","[0.00832490591953198, 0.00012858529913096895, 0.01225639082905319, 0.0015313776804962093, 0.0013640122294115524]",0.8309567835595872,0.7575471698113208,0.6122448979591836,0.625,0.6,0.7575471698113209
140,"{'average_loss': 1.4657181302706401, 'task_losses': [0.08133744586569568, 0.6067460230986277, 0.15232794520755608, 0.29043850441773733, 0.2764335336784522], 'task_balanced_accuracies': [0.958077372568997, 0.548, 0.9410854452410726, 0.8192839700239154, 0.775921658986175], 'task_cross_entropy': [0.08275132049495976, 0.6060542829831441, 0.1480069444825252, 0.29195969571669894, 0.2875643362601598], 'task_cluster_cost': [-0.0786911345521609, -0.04247429172197978, -0.0779608055949211, -0.06344223906596502, -0.06494784712791443], 'task_separation_cost': [0.06626025890310605, 0.04205695594350497, 0.07021667699019114, 0.05924563820163409, 0.05079105337460836], 'task_l1': [0.0010108717127392689, 0.001008673800776402, 0.0010101839884494742, 0.0010111449845135211, 0.0010158122703433038], 'task_occ_cost': [0.010006129515046874, 0.000100408220631986, 0.011054944396018982, 0.0016642650630092248, 0.002010179106146097], 'final_loss': 0.058434685232738655, 'final_balanced_accuracy': 0.9829052511415526, 'final_f1': 0.9556451612903226, 'final_precision': 0.92578125, 'final_recall': 0.9875, 'final_auc': 0.9829052511415526}",,4.054295778274536,"[0.4415961040390862, 0.5706148015128242, 1.0848689377307892, 0.5632470813062456, 0.7159692479504479]","[0.8442186744073537, 0.5428571428571428, 0.5733333333333333, 0.7022792022792023, 0.6011320754716981]","[0.4424334516127904, 0.5696419212553236, 1.0749170217249129, 0.5630776931842169, 0.7228487696912553]","[-0.0758234163125356, -0.04147001066141658, -0.0743447956111696, -0.05949490558769968, -0.05821925484471851]","[0.06669337302446365, 0.04135234695341852, 0.07308490822712581, 0.05673788198166423, 0.04885433200332853]","[0.0010091367876157165, 0.0010086571564897895, 0.001008539111353457, 0.001008667517453432, 0.0010145423002541065]","[0.007283541166947948, 8.191401063110486e-05, 0.010203281934890483, 0.00191773462574929, 0.001470861542556021]",0.6779995676543977,0.7656603773584906,0.5714285714285714,0.47368421052631576,0.72,0.7656603773584906
141,"{'average_loss': 1.5601633008321125, 'task_losses': [0.16054367072880268, 0.6262430302302042, 0.15305610239505768, 0.22256050493878624, 0.3581010456879934], 'task_balanced_accuracies': [0.8838312706641496, 0.5199676113360323, 0.9316193913878377, 0.8636407577241376, 0.7108294930875576], 'task_cross_entropy': [0.16470688468466202, 0.6253204770882924, 0.15119003529349964, 0.2307481498271227, 0.3595288875699043], 'task_cluster_cost': [-0.07382767329613368, -0.0413671138882637, -0.07788116524616877, -0.06908946141600608, -0.06209972510735194], 'task_separation_cost': [0.06294310217102368, 0.04122389515240987, 0.06976918011903763, 0.05767475515604019, 0.058289763877789176], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.005710382596589625, 5.708535751300777e-05, 0.008967672809958457, 0.002215677882389476, 0.001366162496463706], 'final_loss': 0.03965894338985284, 'final_balanced_accuracy': 0.989925799086758, 'final_f1': 0.9695740365111561, 'final_precision': 0.9446640316205533, 'final_recall': 0.9958333333333333, 'final_auc': 0.9899257990867579}",,4.101386653052436,"[0.37558721999327344, 0.5892506606049008, 1.147152496708764, 0.5097719331582388, 0.6481419371234046]","[0.8358732462506047, 0.5285714285714286, 0.6433333333333333, 0.7352207977207976, 0.6269811320754717]","[0.3762377475698789, 0.5881731609503428, 1.1375890307956271, 0.5101021197107103, 0.65572722752889]","[-0.07665010458893246, -0.040877199835247464, -0.07319324380821651, -0.05784826808505588, -0.06025224799911181]","[0.06706481633914842, 0.04080826582180129, 0.07214580559068257, 0.0552762428091632, 0.05041196900937292]","[0.0010094273602589965, 0.0010086784604936838, 0.0010088366689160466, 0.001009055646136403, 0.001014605280943215]","[0.007925340647084845, 0.00013774357578060718, 0.009602036327123642, 0.0012327885682073731, 0.0012404047560671137]",0.8314824727260404,0.7622641509433963,0.6250000000000001,0.6521739130434783,0.6,0.7622641509433963
142,"{'average_loss': 1.6410158411661784, 'task_losses': [0.27296832511822383, 0.6110787832736969, 0.18731192693114282, 0.2508788165450096, 0.26209510693947474], 'task_balanced_accuracies': [0.8140551177169799, 0.5339757085020242, 0.9281978863875573, 0.883542154394489, 0.7897465437788018], 'task_cross_entropy': [0.2786908037463824, 0.6103222509225209, 0.18384417136510214, 0.25729070633649825, 0.2672177050511042], 'task_cluster_cost': [-0.06522778908411662, -0.04209023594856262, -0.07814541747172674, -0.06453822210431098, -0.06542444015542666], 'task_separation_cost': [0.05612888683875402, 0.0417784857749939, 0.06978225797414779, 0.054987880488236746, 0.05766854529579481], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.0023654459378061195, 5.959606677909808e-05, 0.010820538528884451, 0.0021270693520394463, 0.0016173440198569249], 'final_loss': 0.05668289515189826, 'final_balanced_accuracy': 0.9846175799086758, 'final_f1': 0.9614604462474645, 'final_precision': 0.9367588932806324, 'final_recall': 0.9875, 'final_auc': 0.9846175799086758}",,3.755822764502631,"[0.44382557769616443, 0.5654833515485128, 1.005488912264506, 0.46225663522879284, 0.6359618571069505]","[0.7977745524915336, 0.5428571428571428, 0.6241975308641976, 0.6522435897435898, 0.5858490566037736]","[0.4444243949320581, 0.5645897752708859, 0.9925056828392876, 0.4629497478405635, 0.6424810290336609]","[-0.07476122428973515, -0.04157110800345739, -0.07471124496724871, -0.05823268534408675, -0.057976855172051325]","[0.0658519532945421, 0.04142736022671064, 0.07278734031650755, 0.055342037644651204, 0.04916431630651156]","[0.0010097386548295617, 0.0010086937109008431, 0.001009246683679521, 0.0010093976743519306, 0.0010147668654099107]","[0.007300713823901283, 2.863514732275184e-05, 0.01389789529558685, 0.0011881310622104341, 0.0012785987023057209]",0.6428065134419335,0.7939622641509434,0.631578947368421,0.5625,0.72,0.7939622641509434
143,"{'average_loss': 1.7698653141657512, 'task_losses': [0.24440149943033854, 0.6236322251955668, 0.17152322885890803, 0.3672103691101074, 0.29034197847048443], 'task_balanced_accuracies': [0.8554833038666307, 0.516, 0.9294780637647113, 0.7465818773300605, 0.8006912442396313], 'task_cross_entropy': [0.2460687616467476, 0.6227637906869252, 0.1685860500484705, 0.3718336721261342, 0.2961122049887975], 'task_cluster_cost': [-0.06912066966295242, -0.040972596357266106, -0.07815873851378759, -0.05644072885314624, -0.06212138965725899], 'task_separation_cost': [0.05934085269769033, 0.04081081956624985, 0.06983668148517609, 0.05000788882374763, 0.05414954418937365], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.007101580205683907, 2.152199614708176e-05, 0.010248857764527202, 0.0007981633654950808, 0.001185664432317329], 'final_loss': 0.07275600383679072, 'final_balanced_accuracy': 0.9785388127853881, 'final_f1': 0.9458917835671342, 'final_precision': 0.9111969111969112, 'final_recall': 0.9833333333333333, 'final_auc': 0.9785388127853882}",,3.753956582811144,"[0.46608271532588536, 0.5666803254021539, 1.0918429758813646, 0.4516773786809709, 0.5497471657064226]","[0.8166424770198355, 0.5428571428571428, 0.6288888888888888, 0.6885683760683761, 0.6469811320754717]","[0.4657708273993598, 0.5656928883658515, 1.0798001156912909, 0.4520624064736896, 0.5554311606619093]","[-0.07603929109043545, -0.04175666016009119, -0.07517228192753261, -0.05806726134485669, -0.05813438486721781]","[0.06707102515631252, 0.04153661843803194, 0.0740833150015937, 0.0556293490032355, 0.049837634381320745]","[0.0010099528590217233, 0.0010086502879858017, 0.0010093722958117723, 0.0010097904596477747, 0.0010150123853236437]","[0.008270213225235542, 0.00019884683125484217, 0.012122484544912973, 0.0010430904351071352, 0.0015977371044249998]",0.6279260534793139,0.7822641509433963,0.6530612244897959,0.6666666666666666,0.64,0.7822641509433963
144,"{'average_loss': 1.6479370546340943, 'task_losses': [0.2523772895336151, 0.6042869424819947, 0.1642712001502514, 0.27458109373847644, 0.2816608425974846], 'task_balanced_accuracies': [0.8306663470278586, 0.5266666666666666, 0.9365025422079101, 0.861362709784258, 0.8349654377880185], 'task_cross_entropy': [0.2565834246079127, 0.6036860410372417, 0.16454913320640724, 0.27928425307075183, 0.2885535731911659], 'task_cluster_cost': [-0.06661625996232033, -0.042207817832628884, -0.07803301990032196, -0.06390072012941042, -0.06393611123164494], 'task_separation_cost': [0.057560593634843824, 0.04172863498330116, 0.06943847338358561, 0.055285284221172334, 0.05450231616695722], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.003838558392599225, 7.139476000853999e-05, 0.0073062363810216385, 0.002900899458133305, 0.0015251112725430478], 'final_loss': 0.07075968665381273, 'final_balanced_accuracy': 0.9773972602739726, 'final_f1': 0.9421157684630738, 'final_precision': 0.9042145593869731, 'final_recall': 0.9833333333333333, 'final_auc': 0.9773972602739726}",,3.9582120047675238,"[0.44000978933440316, 0.5552593900097741, 1.115435692999098, 0.5348005559709337, 0.5968685315714942]","[0.8072085147556846, 0.5428571428571428, 0.6209876543209876, 0.7070868945868946, 0.6316981132075472]","[0.439122065073914, 0.5545995963944329, 1.104027012983958, 0.5347082648012373, 0.6044313576486375]","[-0.07529362705018786, -0.042647929655181036, -0.07287600222561094, -0.05918619491987758, -0.06035493024521404]","[0.06621995402706994, 0.042210290415419474, 0.07191920694377688, 0.05674288421869278, 0.05014935425586171]","[0.001010310836136341, 0.0010086516849696636, 0.0010095875477418303, 0.001010168227367103, 0.0010152441682294011]","[0.008951100934710767, 8.879740097553522e-05, 0.011355868152653178, 0.0015254142053890973, 0.0016275104135274887]",0.7158379471964307,0.7881132075471698,0.6415094339622641,0.6071428571428571,0.68,0.7881132075471698
145,"{'average_loss': 1.3578085311253865, 'task_losses': [0.12110743592182795, 0.4430837242305279, 0.17642380625009538, 0.21844721967975297, 0.2836451772848765], 'task_balanced_accuracies': [0.9239709128684586, 0.704464237516869, 0.9254560631906111, 0.8671923269293007, 0.7978110599078341], 'task_cross_entropy': [0.11934964430208007, 0.43704202940066655, 0.17648650464912255, 0.22559700349966685, 0.29088342050711313], 'task_cluster_cost': [-0.07605384364724159, -0.060298458735148115, -0.07794704457124074, -0.06882108420133591, -0.062195319185654324], 'task_separation_cost': [0.06390325004855792, 0.05722539037466049, 0.06935461471478144, 0.05746300925811132, 0.05218328952789306], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.012897410988807678, 0.008106067723365223, 0.007519353224585454, 0.003196908778821429, 0.0017578289929466944], 'final_loss': 0.1151011696147422, 'final_balanced_accuracy': 0.9682933789954338, 'final_f1': 0.9264413518886679, 'final_precision': 0.8859315589353612, 'final_recall': 0.9708333333333333, 'final_auc': 0.9682933789954337}",,3.980674531724718,"[0.4167529419064522, 0.592663609319263, 1.1104080412122939, 0.5117092695501115, 0.7311783466074202]","[0.8543783260764393, 0.5285714285714286, 0.588641975308642, 0.7022792022792023, 0.6022641509433962]","[0.4154093095825778, 0.5916179418563843, 1.0999021927515666, 0.5116373896598816, 0.7373184098137749]","[-0.07731625768873426, -0.041733360952801175, -0.07284775873025258, -0.05946724861860275, -0.0613777492609289]","[0.0673838605483373, 0.04153157687849469, 0.07253917141093148, 0.05679502793484264, 0.05244497458140055]","[0.0010106744011864066, 0.001008645980618894, 0.0010098140919581056, 0.001010488485917449, 0.0010154657065868378]","[0.010265362862911489, 0.00023880557975846587, 0.009804654969937272, 0.0017336146492097112, 0.0017772193144386013]",0.6179622684915861,0.810377358490566,0.625,0.5128205128205128,0.8,0.810377358490566
146,"{'average_loss': 1.0810522814591725, 'task_losses': [0.16327780352905394, 0.25106302564342814, 0.14725277858475844, 0.18555289159218472, 0.25215521643559136], 'task_balanced_accuracies': [0.9043980302258448, 0.9002213225371121, 0.9429661181920463, 0.8702080084733297, 0.8482142857142858], 'task_cross_entropy': [0.16187704126661023, 0.23633957363665103, 0.14774453245103358, 0.19422755857308704, 0.26127145528793333], 'task_cluster_cost': [-0.07453537831703821, -0.07930065552393595, -0.07816660890976589, -0.0708834657073021, -0.06391917581359545], 'task_separation_cost': [0.06295637587706247, 0.07360331257184347, 0.06947221517562867, 0.05832275499900182, 0.05206700747211774], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.011968790736670296, 0.01941209751802186, 0.007192262870570024, 0.0028746603499166666, 0.0017199758944722514], 'final_loss': 0.0817505680397153, 'final_balanced_accuracy': 0.973972602739726, 'final_f1': 0.930966469428008, 'final_precision': 0.8838951310861424, 'final_recall': 0.9833333333333333, 'final_auc': 0.9739726027397262}",,3.8040474785698786,"[0.4265291314158175, 0.5706634024779002, 1.1036209066708882, 0.482965221007665, 0.5918045259184308]","[0.8294629898403483, 0.5285714285714286, 0.6048148148148148, 0.6748575498575499, 0.6516981132075472]","[0.4271017840752999, 0.5697588622570038, 1.0945759879218206, 0.48310930530230206, 0.5986105865902371]","[-0.0755346632666058, -0.041467234078380794, -0.07372636927498712, -0.05402127322223452, -0.060775203423367605]","[0.06619609395662944, 0.041290840340985194, 0.07249176585012013, 0.051637452095746994, 0.05103515750832028]","[0.0010108179412782192, 0.0010086336405947804, 0.001010052626952529, 0.0010108941933140159, 0.0010156894568353891]","[0.007755082824991809, 7.230181007697765e-05, 0.00926945037725899, 0.0012288356342145966, 0.0019183030041555564]",0.6284642289910052,0.8175471698113208,0.6923076923076923,0.6666666666666666,0.72,0.8175471698113208
147,"{'average_loss': 1.153324874242147, 'task_losses': [0.21348498394091925, 0.23629652336239815, 0.12923684149980544, 0.21826671833793324, 0.29523667802413306], 'task_balanced_accuracies': [0.8511232307492533, 0.8835951417004049, 0.9373125513473207, 0.8197526090373777, 0.853110599078341], 'task_cross_entropy': [0.21622312446435293, 0.23567887837688128, 0.12921325979133447, 0.2271410827835401, 0.3032203858097394], 'task_cluster_cost': [-0.06980095719297727, -0.07813579956690471, -0.0780835614601771, -0.06807245641946792, -0.060994424124558765], 'task_separation_cost': [0.05976166864236196, 0.07084213693936665, 0.06854050586620966, 0.05631210297346115, 0.05053303986787796], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.006290176153803865, 0.006902608034821848, 0.008556257607415319, 0.001874606927546362, 0.001461721044324804], 'final_loss': 0.06080313892414173, 'final_balanced_accuracy': 0.9846175799086758, 'final_f1': 0.9614604462474645, 'final_precision': 0.9367588932806324, 'final_recall': 0.9875, 'final_auc': 0.9846175799086758}",,3.666429493162367,"[0.42392271674341625, 0.5746327903535631, 1.076210273636712, 0.4373685071865718, 0.49838252862294513]","[0.813618771165941, 0.5142857142857142, 0.6248148148148148, 0.665954415954416, 0.6364150943396226]","[0.42484979414277607, 0.5737921992937723, 1.066701249943839, 0.43677308327621883, 0.5054827928543091]","[-0.07496342062950134, -0.04177321079704496, -0.0735266763303015, -0.054688764529095754, -0.060253873467445374]","[0.0660434973736604, 0.041444619496663414, 0.07238066362010108, 0.052767861634492874, 0.05016509774658415]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.006981868167511291, 0.00016047837561927736, 0.009644615722613202, 0.0015049568028189242, 0.0019725474218527475]",0.655912685725424,0.7739622641509434,0.6071428571428571,0.5483870967741935,0.68,0.7739622641509436
148,"{'average_loss': 1.5119767518838247, 'task_losses': [0.1974330073595047, 0.296072698533535, 0.22426293030381203, 0.2958932008314878, 0.3629053528358539], 'task_balanced_accuracies': [0.8980152427756636, 0.8389527665317138, 0.9046036894184102, 0.7765327437868554, 0.7474078341013826], 'task_cross_entropy': [0.1776957726913194, 0.294437106748422, 0.22350163814922175, 0.30337616048753263, 0.3712203263739745], 'task_cluster_cost': [-0.07551144123077393, -0.07433056225379309, -0.0772506351272265, -0.06828147451082865, -0.05929476832350095], 'task_separation_cost': [0.06455412924289704, 0.06743825609485309, 0.06909550031026204, 0.05694623619318009, 0.049125891973574955], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.029683573490474374, 0.007519201384857297, 0.007906048456206918, 0.002840901064531257, 0.0008379455033961373], 'final_loss': 0.13540956350043415, 'final_balanced_accuracy': 0.951027397260274, 'final_f1': 0.8941176470588236, 'final_precision': 0.8444444444444444, 'final_recall': 0.95, 'final_auc': 0.951027397260274}",,4.379882918463813,"[0.5644663415021367, 0.5811981227662828, 1.2645337714089289, 0.6919495860735575, 0.5855493909782834]","[0.7374213836477987, 0.5142857142857142, 0.6341975308641976, 0.7523148148148149, 0.5822641509433962]","[0.5668392007549604, 0.5801511473125882, 1.255655864874522, 0.6944316724936167, 0.586390495300293]","[-0.06841983563370174, -0.04058623562256495, -0.07409279710716671, -0.06297161016199324, -0.05863731851180395]","[0.06120992203553518, 0.04056678215662638, 0.07400548540883595, 0.05686391186383036, 0.05501514714625147]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.0038260624019636046, 5.7737356844395687e-05, 0.007954790412137905, 0.0026142538344073626, 0.0017651141905743214]",0.6921857274654839,0.7481132075471698,0.5882352941176471,0.5769230769230769,0.6,0.7481132075471699
149,"{'average_loss': 0.9078608401616415, 'task_losses': [0.13446887123088042, 0.21086842531959216, 0.18474176031847794, 0.16382499112437168, 0.12902313055470585], 'task_balanced_accuracies': [0.9268776282800435, 0.8990661268556006, 0.9293081433138777, 0.9222710708926838, 0.9363479262672811], 'task_cross_entropy': [0.11917034796749552, 0.2100110145409902, 0.18195411582787832, 0.16811866420010727, 0.1250668322791656], 'task_cluster_cost': [-0.07733076989650726, -0.07643461704254151, -0.07794180532296499, -0.0751580423116684, -0.07775189975897472], 'task_separation_cost': [0.06538746207952499, 0.06918793524305025, 0.0695556084314982, 0.06242003480593363, 0.05805270140369733], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.026230855553100507, 0.007095390949398279, 0.01016346330444018, 0.007432949913976093, 0.022639545529770353], 'final_loss': 0.08493366612742345, 'final_balanced_accuracy': 0.9682933789954338, 'final_f1': 0.9264413518886679, 'final_precision': 0.8859315589353612, 'final_recall': 0.9708333333333333, 'final_auc': 0.9682933789954337}",,4.412476301193237,"[0.43661461273829144, 0.5782721307542589, 1.2567377554045782, 0.5687758210632536, 0.7460461192660861]","[0.8388969521044993, 0.5142857142857142, 0.6195061728395062, 0.771545584045584, 0.5881132075471698]","[0.4332899550596873, 0.5772961344983842, 1.241331160068512, 0.5725111348761452, 0.7486597564485338]","[-0.06913957993189494, -0.04087435412738058, -0.07451238152053621, -0.06125922997792562, -0.06317263303531541]","[0.06030090277393659, 0.04082694566912121, 0.07411504371298684, 0.054166300843159355, 0.05719060202439626]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.011152367987152603, 1.4705465803091203e-05, 0.014793514067100154, 0.0023462428362108767, 0.002352453315527075]",0.8260298247138659,0.7669811320754717,0.6382978723404256,0.6818181818181818,0.6,0.7669811320754718
150,"{'average_loss': 0.872624717950821, 'task_losses': [0.10468618890891472, 0.21804639365524053, 0.1923885123928388, 0.1367862307249258, 0.14233976862082878], 'task_balanced_accuracies': [0.938025031714163, 0.9124318488529015, 0.9194626554442182, 0.904380829091765, 0.9357718894009217], 'task_cross_entropy': [0.09862342587982614, 0.20004905282209318, 0.19069959921141466, 0.1430702683577935, 0.15472782770637422], 'task_cluster_cost': [-0.07805303265651067, -0.07910982916752497, -0.07764521608750026, -0.07595506757497787, -0.07333693941434224], 'task_separation_cost': [0.0656863593061765, 0.07303765902916591, 0.06887359112501144, 0.06164959187308947, 0.053773265381654105], 'task_l1': [0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343], 'task_occ_cost': [0.017418461280564467, 0.023060810857762893, 0.00945015852029125, 0.007010051369046172, 0.0061596626043319705], 'final_loss': 0.07837763085961341, 'final_balanced_accuracy': 0.9654680365296804, 'final_f1': 0.9311740890688259, 'final_precision': 0.905511811023622, 'final_recall': 0.9583333333333334, 'final_auc': 0.9654680365296805}",,4.4671095212300616,"[0.5772579030858146, 0.580974754359987, 1.1437103086047702, 0.5811903443601396, 0.718020972278383]","[0.700774068698597, 0.5, 0.6480246913580247, 0.6055911680911681, 0.5964150943396227]","[0.5772143685155444, 0.5800748533672757, 1.1329295105404324, 0.5837579203976525, 0.7202085157235464]","[-0.06457081768247816, -0.04057435318827629, -0.0751833278271887, -0.05165041651990679, -0.054625035574038826]","[0.05812062488661872, 0.04046172979805204, 0.07508840908606847, 0.047651685774326324, 0.050481193595462374]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.005482744529015488, 3.831396258628199e-06, 0.009865293589731058, 0.0004197794834100124, 0.000940339668886736]",0.8659552259163724,0.7822641509433963,0.6530612244897959,0.6666666666666666,0.64,0.7822641509433963
151,"{'average_loss': 0.8406985755761465, 'task_losses': [0.10095357166603208, 0.1530006764580806, 0.14765274974207082, 0.21835260188827912, 0.13482777102539936], 'task_balanced_accuracies': [0.9221130122961054, 0.9251875843454791, 0.9281467452809957, 0.8066202090592334, 0.8954493087557603], 'task_cross_entropy': [0.09883572679013014, 0.14970158937076727, 0.14436606156329315, 0.22795465178787708, 0.14909368877609572], 'task_cluster_cost': [-0.07726202219724655, -0.07817130366961161, -0.078162149588267, -0.07306420256694159, -0.07503110736608505], 'task_separation_cost': [0.0645631118118763, 0.0692363848288854, 0.06973860631386439, 0.05913848608732224, 0.056042102227608366], 'task_l1': [0.0010111378614480297, 0.0010087470896542072, 0.0010104734155659875, 0.0010115129888678591, 0.001016070768237114], 'task_occ_cost': [0.013805617373436689, 0.011225258832176526, 0.010699757173036535, 0.0033121552566687264, 0.0037070144743969044], 'final_loss': 0.08591120605977873, 'final_balanced_accuracy': 0.9682933789954338, 'final_f1': 0.9264413518886679, 'final_precision': 0.8859315589353612, 'final_recall': 0.9708333333333333, 'final_auc': 0.9682933789954337}",,4.251424577501085,"[0.5615925722652011, 0.6074242194493612, 1.2628201047579448, 0.4941837125354343, 0.6117351949214935]","[0.6539671020803096, 0.5038690476190476, 0.6412345679012346, 0.6796652421652422, 0.5716981132075472]","[0.5643641849358877, 0.6065669291549258, 1.2564362618658278, 0.4984305169847276, 0.6150579154491425]","[-0.0610433854162693, -0.04180166332258119, -0.07501738601260716, -0.06074958874119653, -0.05541674792766571]","[0.055126832177241646, 0.04158291262057093, 0.07405812210506862, 0.052370859103070364, 0.04957143838206927]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.002133969191668762, 6.73465927118539e-05, 0.006332696105043094, 0.0031205490878265765, 0.0015066453229842915]",0.7136686847855648,0.8175471698113208,0.6923076923076923,0.6666666666666666,0.72,0.8175471698113208
152,"{'average_loss': 0.8422575728098551, 'task_losses': [0.09812552658220132, 0.18559762905041377, 0.15557103556891283, 0.1939408231526613, 0.14270424815515678], 'task_balanced_accuracies': [0.926068542546922, 0.9071309041835358, 0.9177799480670312, 0.8279947714176435, 0.8942972350230415], 'task_cross_entropy': [0.09468018335600693, 0.18201665071149667, 0.15223746861020723, 0.20388838669285178, 0.15585287909954787], 'task_cluster_cost': [-0.0775021372238795, -0.07845991800228755, -0.07801390449206035, -0.07348704804976781, -0.07445159137248993], 'task_separation_cost': [0.0645892445743084, 0.06956254839897155, 0.06986002057790756, 0.059202072074015934, 0.05629150445262591], 'task_l1': [0.001011343908806642, 0.0010089203451449672, 0.001010682036479314, 0.0010117773292586207, 0.001016343249939382], 'task_occ_cost': [0.015346891420582931, 0.01146942913532257, 0.010476768494894107, 0.003325635678290079, 0.003995113225343327], 'final_loss': 0.06631830759346485, 'final_balanced_accuracy': 0.9777682648401826, 'final_f1': 0.9386138613861387, 'final_precision': 0.8943396226415095, 'final_recall': 0.9875, 'final_auc': 0.9777682648401826}",,4.006629308064778,"[0.49131885005368126, 0.624789191616906, 1.1919346849123638, 0.5715126891930898, 0.6088254517979093]","[0.8298258345428157, 0.7958333333333334, 0.5850617283950617, 0.6837606837606838, 0.5658490566037736]","[0.48238343165980446, 0.6235841612021128, 1.183135943280326, 0.5780725644694434, 0.611546880669064]","[-0.07631430112653309, -0.07591778950558768, -0.07540171013938056, -0.06576104586323102, -0.05160877067181799]","[0.0651611623664697, 0.06880986442168553, 0.0752275942100419, 0.05506179895665911, 0.046470188432269625]","[0.00101097475271672, 0.0010087010450661182, 0.0010103787062689662, 0.0010113862808793783, 0.0010159510420635343]","[0.019077572143740125, 0.007304258360010054, 0.00796247325423691, 0.003127977756472925, 0.0014011917325357597]",0.5182484498040544,0.8245283018867925,0.6557377049180328,0.5555555555555556,0.8,0.8245283018867925
